date,USDINR=X,USDBRL=X,USDMXN=X,USDZAR=X,USDTRY=X,USDCNY=X,GBPUSD=X,EURUSD=X,USDJPY=X,USDINR=X_30d_vol,USDBRL=X_30d_vol,USDMXN=X_30d_vol,USDZAR=X_30d_vol,USDTRY=X_30d_vol,USDCNY=X_30d_vol,GBPUSD=X_30d_vol,EURUSD=X_30d_vol,USDJPY=X_30d_vol
2025-05-19,85.50029754638672,5.6586737632751465,19.451169967651367,18.04216957092285,38.856300354003906,7.209000110626221,1.3305498361587524,1.1187559366226196,145.29800415039062,7.383305375867316,19.0340753820414,16.36323694342998,15.537797688228071,1.8721807736260636,4.055308242710972,10.763654052437104,12.740378481598313,15.871160733743563
2025-05-20,85.37210083007812,5.644499778747559,19.284900665283203,18.0698299407959,38.846099853515625,7.209000110626221,1.3360053300857544,1.1233429908752441,144.97500610351562,7.287155727021778,18.968866257727893,15.910205639037029,15.310092917942015,1.8797768323412603,4.055308242710972,10.784189687670496,12.30922832119227,15.563469589960494
2025-05-21,85.53610229492188,5.667300224304199,19.269319534301758,17.92137908935547,38.83530044555664,7.219399929046631,1.3397821187973022,1.1287955045700073,144.3280029296875,7.2596699007521845,15.450024781274161,11.794601382656174,12.564134823378051,1.8862861344201005,4.03625176429508,9.906298020674859,12.235440523995523,15.537158208565183
2025-05-22,85.60030364990234,5.644700050354004,19.36680030822754,17.97150993347168,38.830101013183594,7.201900005340576,1.3419036865234375,1.133118748664856,143.7550048828125,7.053090007881151,14.924742109040343,11.863390443529456,11.596161329388046,1.8942940409614684,3.901048376677654,8.846855213763208,12.065941048479951,14.76688283291106
2025-05-23,85.97489929199219,5.71619987487793,19.32110023498535,18.005889892578125,39.033329010009766,7.203700065612793,1.3419216871261597,1.1281843185424805,143.85800170898438,7.031518233096774,14.520384465696823,11.557141616179022,11.020763638780789,2.291177495365878,3.648563961926693,8.824452644178669,12.088134420814475,14.305061991989875
2025-05-26,85.19930267333984,5.645199775695801,19.20479965209961,17.811899185180664,39.00040054321289,7.203700065612793,1.3535828590393066,1.1372811794281006,142.86700439453125,7.45744013044994,11.715522929092494,9.644466788175293,10.411836946630427,2.266198791360528,3.597129903800638,9.056265523544132,12.21233513304744,14.025946642686721
2025-05-27,85.158203125,5.666600227355957,19.245559692382812,17.830799102783203,38.993900299072266,7.203700065612793,1.3565207719802856,1.1388484239578247,142.65499877929688,7.451735042941618,11.21582547972249,8.675318161940524,10.288052432566634,2.2655010602824843,3.3694810159177897,8.416101035991295,9.244528701796598,12.08565509614999
2025-05-28,85.3604965209961,5.637400150299072,19.252700805664062,17.946870803833008,39.05950164794922,7.203700065612793,1.3513330221176147,1.1337097883224487,144.177001953125,7.494404416700844,11.256449027097453,7.747639042214743,9.467397470237184,2.182758986306386,3.2832227735731023,8.370233803826371,9.091790868737714,12.490999844217821
2025-05-29,85.38590240478516,5.688700199127197,19.385150909423828,17.964099884033203,39.09429168701172,7.203700065612793,1.3431472778320312,1.123368263244629,145.69700622558594,7.484299213800223,11.650502120482868,7.751914000182987,8.925887988068386,2.178176523496677,3.1446823560665353,8.435368675601348,9.468632715289525,12.799943268904117
2025-05-30,85.36129760742188,5.66510009765625,19.300100326538086,17.782249450683594,39.20848846435547,7.203700065612793,1.3498992919921875,1.1378376483917236,143.7790069580078,7.412563185055114,11.537976418203872,7.736054461714648,8.75020376428115,2.1268422868979195,3.1446823560665353,8.465715225400357,10.129878076616034,13.407453240174853
2025-06-02,85.52429962158203,5.720799922943115,19.422500610351562,17.967790603637695,39.254398345947266,7.203700065612793,1.346728801727295,1.1353315114974976,143.81500244140625,7.42785483899189,11.955213956819826,7.555632299823184,8.887790753793768,2.072447001170565,3.1446823560665353,8.51054034763345,9.788286993910605,13.137906962410012
2025-06-03,85.36370086669922,5.672399997711182,19.19219970703125,17.830699920654297,39.145301818847656,7.203700065612793,1.3556748628616333,1.1453442573547363,142.45199584960938,7.275604555770672,11.86432947736225,7.6993733857396665,9.02864343466762,2.2900275268863592,3.1243044509597926,8.131712816464582,9.671490287100566,13.258710688320118
2025-06-04,85.70880126953125,5.637800216674805,19.224300384521484,17.84756088256836,39.14459991455078,7.203700065612793,1.353143334388733,1.1384464502334595,143.83700561523438,7.362794946398611,11.19559730737633,7.655020810212941,9.002956664749231,2.2985927287971832,3.0581378017846976,7.767302250364754,8.922625182366307,13.031642883142492
